id,OpenStatus
10651959,0.5263865125077408
2982134,0.5536564197077801
980881,0.6237545540762015
1075189,0.4805406214725732
10985086,0.44005892118965007
7470981,0.524511441565621
9840723,0.5538744889471732
9666979,0.44825955963411424
4017565,0.5924805685639705
2957627,0.45643384587316516
5847627,0.6482998763919087
3713311,0.4982345937375901
2117541,0.5443510610235341
9224444,0.4900414447635054
10568081,0.49473123383884415
8110613,0.5068262825198236
246912,0.4714029691168107
10560949,0.5630509905053313
3341436,0.4872712554459433
6580530,0.40825156588696676
627649,0.5273723780138303
7745139,0.46274335876647793
8311330,0.47327903096892193
2013358,0.4072056393781227
5766839,0.49278828395254165
6427631,0.5068262825198236
10436766,0.6302036836245954
9513442,0.5347482339248087
9413207,0.5266742766660812
8665454,0.5347482339248087
7349397,0.440566839869612
9740746,0.5429268968027618
3379150,0.5514189519707797
4038601,0.5392850689363079
4956505,0.44280281895654633
7973419,0.5789494831645585
8717841,0.47049012140772006
5008773,0.574246833408734
11277029,0.42431173768271613
11476165,0.565216529581048
8621839,0.5223132288967162
3949264,0.4454933862905531
9642922,0.5909698356014743
11521501,0.4602561198360681
2834944,0.5337922994580394
8752820,0.47049012140772006
1126006,0.5291756312207516
11610535,0.4956357648171784
8543938,0.4426695309535644
1195241,0.47900527832370643
6924519,0.43171642510110164
10139354,0.526328693627924
5825434,0.43721576684127494
2041232,0.47049012140772006
1723327,0.4872712554459433
10650667,0.537531373256085
8801131,0.5821103535292684
4702252,0.4799113293143884
9798513,0.504211825031507
7525082,0.502847211836261
7823845,0.4991548864727912
8598230,0.4928645154314903
10051678,0.4429524530724721
11731493,0.5124196778114297
8355662,0.5040288563157334
1786190,0.4699829762601625
7474328,0.5922533598315198
7295104,0.6221177384007515
747625,0.47686688352294654
4657505,0.49665577040142367
6901554,0.4365488514142553
3609442,0.4593209963251022
10430215,0.41808501579630747
1480104,0.46074508434754563
7388739,0.4956357648171784
5794588,0.464626538658813
11301818,0.4608749822146042
10447656,0.4075723777402134
9592926,0.4552425578008918
2009454,0.4751544066242841
3243400,0.6087822333865809
6275552,0.4278257409176172
4107558,0.5893865034611685
3196199,0.5235957461117372
9384293,0.6169271126459881
291513,0.45425523709631643
10307266,0.5012311778469891
5766717,0.48444961792443453
523050,0.44028152775942464
3059913,0.5847909441001831
4007690,0.4564606257172881
2296364,0.6007624817613141
9004325,0.5093931656489438
7250070,0.4122371627630945
5502650,0.4122628949423642
1295000,0.7284651251113478
6802233,0.5556713141229027
7575818,0.5430904702021965
10032891,0.5941793734436314
5470956,0.49283838061132607
3615509,0.5096232813518542
9573818,0.49684315213673047
3398172,0.4820761131761973
7829038,0.4344897705957147
7030605,0.47327903096892193
1541157,0.4751903387638297
11126377,0.43063917685953623
5313198,0.5191582982508308
11281769,0.5458660865130112
9633135,0.4385064755029541
11503951,0.5068262825198236
5858701,0.4353355034686624
9338761,0.47705844370176537
2435036,0.4304472031340477
4303163,0.47327903096892193
265417,0.5583758915098206
9842325,0.4962722888538096
3946851,0.44825955963411424
11246421,0.5068262825198236
9117745,0.4584538179793979
1483531,0.5087082367506789
6984619,0.5515843102895163
4925359,0.5189630754798864
10423378,0.49008847848041937
5766453,0.4344640793397824
8364115,0.4873130526906797
10945080,0.48444961792443453
7380333,0.451065183628188
10971957,0.44825955963411424
8453483,0.5520377418030655
7804067,0.5013357378112815
3365165,0.47621709794142286
6188821,0.4439537187307818
5533560,0.4621351308767421
5011766,0.537531373256085
6411182,0.49005233117658065
10098356,0.46770305327501277
2549035,0.4999478328864271
4534246,0.5403381458049308
1032824,0.4483474860899273
2349270,0.5761260136357863
6350764,0.522419455826367
5415115,0.43721576684127494
7342319,0.5277889146478894
6907874,0.49481111509642495
8271194,0.45938058764129486
7709790,0.5658607543784578
6063473,0.4900414447635054
8557509,0.4907385850555977
4003283,0.5489994670399884
9896320,0.5327243264200355
5579752,0.6139052708131614
7045246,0.40992499369056495
3618447,0.4153478072680179
7715740,0.45532111058470814
8148826,0.46770305327501277
3580681,0.47606960897908895
9270808,0.45109107354140093
6118617,0.5216935745243032
11088945,0.5075766494658509
7795399,0.45714514361807274
6992923,0.5184671082503738
11340335,0.46773949698296974
1523143,0.7120373864090831
10535962,0.40877302483500594
7112434,0.43985037210254435
7630596,0.4126093194922858
2218322,0.573499380608647
8317340,0.587559966223315
7949013,0.45472288799576616
983195,0.42897296693501036
4139845,0.4705682694561131
9197312,0.5241330067331968
37640,0.48256941028706346
6113516,0.4427305855107433
3308228,0.4209477782572793
10660101,0.539499334208088
7479889,0.4427305855107433
7885214,0.4496179019472909
7650001,0.5072559556929847
8076138,0.44422276965239416
9332196,0.46582230779508865
1143783,0.5040288563157334
4335849,0.5072287614914176
5830649,0.5068262825198236
11068561,0.5124458018125752
10586516,0.47647329700439806
10299468,0.4180443146667154
371248,0.5360243124995641
6914753,0.537986515629495
1840620,0.5661442006441597
5911445,0.4947340030065823
8460845,0.5264125797990548
3165483,0.44876730562702694
6262287,0.4373238274187998
1042114,0.45119981406691817
5815694,0.4234992849150248
7544648,0.4433394858052537
5382057,0.5541958394325402
5250751,0.46890229615915496
9170207,0.6112493471101447
8882691,0.4809371432961462
8522527,0.4800329268877574
4836391,0.5792528083917705
9324298,0.43459253913773116
5934947,0.4052213416853887
7723642,0.46770305327501277
6159506,0.5679543977390528
8520424,0.5040288563157334
6556738,0.4538013538361592
4874687,0.4900414447635054
7623884,0.590155944515566
5314400,0.589016815789654
448223,0.44483267688901856
11526960,0.4764015721952688
9992015,0.6629413799974014
11584670,0.4234992849150248
6861147,0.5356592012115985
10643712,0.6296939772520237
3296832,0.4180443146667154
8766730,0.5583313297980785
10723030,0.4283997645278172
1964807,0.43309152665701905
10397897,0.6087326784345507
6855000,0.46491799909153053
9526866,0.6174017736576108
5953041,0.5163682614167374
11185550,0.5012311778469891
9578619,0.4929272391587242
6417055,0.6026813168491512
10643992,0.448867649352718
5559503,0.4153242419761197
5717519,0.4294215409354711
9105769,0.538038493786321
2043532,0.45935462010665595
3011383,0.46535024835004923
7108850,0.4981410905558376
8830860,0.5584349260635626
4416412,0.44275122339108236
6834018,0.6666148313401985
6702086,0.48451229387861566
5566088,0.5541906728168841
2423335,0.5017207293499737
4569987,0.44258064013205806
2214431,0.5811108071288797
7729388,0.46491799909153053
3394805,0.4377742762344579
4137493,0.44910708976720265
10309214,0.4237402791350841
3966918,0.5933742384655936
10249245,0.5652062513744216
6691185,0.44381737662912657
10455928,0.4788616820425982
1537850,0.44280281895654633
623543,0.5547153208857976
6088339,0.48812505582353694
9884042,0.48444961792443453
2413471,0.5222018856558641
11066408,0.4180443146667154
11424827,0.4126093194922858
9086240,0.490653931012287
7091125,0.5599145173579453
11742192,0.4800023732620491
9689373,0.4180443146667154
899725,0.49240773094229456
5615239,0.46698036432659235
3313294,0.4676247959551543
3918750,0.5235957461117372
3942397,0.4851002041978641
10201860,0.4294317886910994
10134292,0.43721576684127494
10329086,0.515236189787992
5440293,0.5064683601437696
7376488,0.6059177780251449
4094725,0.45567725847538276
5545159,0.44825955963411424
11256464,0.43334412218088103
257416,0.5088868159574224
9830727,0.6005608712249435
3752900,0.564165426590009
6203589,0.4534321144702102
3458577,0.47452572460122966
11676716,0.451028938194817
3831370,0.5321399519089655
6638052,0.4815465363780579
11244045,0.5109251110181402
1775238,0.4427305855107433
10121223,0.5569310695095431
5801731,0.44825955963411424
8665500,0.5068262825198236
8344859,0.5029998793080891
7039542,0.47464856530715466
6419887,0.4603443826015975
10615998,0.4344640793397824
10439957,0.43452573894528607
9063829,0.4462816194732834
5026359,0.4581942324516288
7185980,0.4621351308767421
8828512,0.4457310302866787
7923565,0.4629032597770025
9710666,0.42467460034766263
10704833,0.4708685825672069
4683778,0.5098690958679158
8009357,0.5291756312207516
11489562,0.4956357648171784
8025232,0.43721576684127494
5398972,0.5128637764870142
7143526,0.6015344434504286
6146059,0.5040288563157334
7134750,0.5319629292191
11580644,0.45935462010665595
11465588,0.5464495253052957
8828931,0.5541751728996591
3830747,0.45147737509676245
1997795,0.44671286505089103
10025657,0.5052755238582692
7387204,0.6192065532676035
1009110,0.42247834631091224
9976931,0.4732894571829868
2638410,0.6192065532676035
8768895,0.5761731305900701
8609521,0.4594065553965129
9043108,0.5569383867917922
1420432,0.47331552282004613
6922899,0.43734955700491296
147864,0.4515610490083711
7174555,0.8645056727567261
5768699,0.4234992849150248
8613288,0.4788616820425982
6622721,0.47327903096892193
3939217,0.48185347708219806
6702626,0.4716057668908956
2766387,0.5862816679217627
5321003,0.4409998348026531
8105033,0.5152152970489426
2540900,0.4684019945307048
8675396,0.5275860550949958
11157711,0.48798809159723516
8791846,0.4435152290477407
4335465,0.5706983674959571
6707657,0.4814756881988997
4672750,0.41085663494372787
2983097,0.42897296693501036
10013459,0.44826990375525216
3424399,0.47471866348820707
1327157,0.4908708142731766
9799444,0.49565144772459985
10225714,0.4051195445220688
4616019,0.5291756312207516
1541437,0.4325557559357374
5987291,0.46760456921584787
11463818,0.5743817874183792
216359,0.4524486669238866
9853803,0.5180099644092704
6840852,0.4609787645805824
4304460,0.4386038799167408
6366218,0.43171642510110164
4605113,0.4788616820425982
11299574,0.5660892190200005
10617092,0.42838440212277895
6061031,0.6005608712249435
1920220,0.4538013538361592
9381275,0.4464912169705745
11328730,0.46491799909153053
6760941,0.5005128370536602
7086654,0.515902417334979
10594730,0.48730782802537265
11332292,0.44597157917386904
4205775,0.5291756312207516
5500719,0.43183956196187967
5818080,0.9660155868980158
8592724,0.574903749192386
9859975,0.40459774590601516
7203385,0.5096232813518542
9517473,0.4402186671922735
1866965,0.5816292582221549
1077254,0.5125502971358077
3321592,0.44657907731476404
8122856,0.46148776426351207
5417946,0.4574357772683754
96757,0.5541518524643818
10032619,0.5640878930123573
5010160,0.48252703753154924
7825762,0.44877453071010964
8268767,0.4913325891775509
6205025,0.4956357648171784
10124380,0.6477677740012396
9304469,0.4547061420466008
10496498,0.4705265903171585
5143402,0.49079933468547876
4439499,0.5649830060280638
10942848,0.47816423357207094
8235630,0.49801289598150517
6960560,0.4819004675600968
3253326,0.4933351391093048
3206643,0.46731927559754033
8223466,0.5353702107185723
2063652,0.5382393324145407
124239,0.49013132081419647
9152698,0.5700512692814897
11478599,0.6675767020380895
638323,0.5349775815576099
4588134,0.41624650273749164
9757143,0.5208035054753682
7103038,0.4816550763906587
10278866,0.4434685120265425
10014335,0.4344640793397824
11067154,0.44550371812080275
11068895,0.43176773110160344
8110566,0.5243721913892594
6218399,0.40989970211895455
2335064,0.4832662381574968
11370976,0.5760036872430156
11076109,0.4100008712633677
7609528,0.4183502853503413
7657786,0.5300879214493084
8627039,0.4685494548748025
2961646,0.6847949764202997
2431814,0.4708287733508367
7874239,0.41809519125303257
9251959,0.45476623349242457
10875572,0.5147264490780743
7532526,0.44825955963411424
10808323,0.47219032341477035
7140613,0.4788616820425982
5567118,0.4346747580202162
10138629,0.43170616407679524
1423597,0.41427000029905947
10219497,0.46491799909153053
4628497,0.45657663767190837
10382020,0.5040340840085351
4306707,0.45257071472507
9634540,0.4454933862905531
10497383,0.4236218251544239
5849851,0.573437998732493
8948006,0.43721576684127494
5135325,0.4561234003748728
8826290,0.5557969203419392
5384063,0.4965994818078544
7677885,0.5222571113236815
7513304,0.5110576398540673
10921129,0.42077957497360546
5178520,0.5068262825198236
7657915,0.5144008737669847
5648250,0.4234992849150248
3902826,0.47049012140772006
9214819,0.4988299551619396
5138598,0.5235957461117372
6956613,0.534966744108716
6565552,0.6346244300933779
8767600,0.4830080446444528
1822263,0.6350713961295041
4308056,0.47606960897908895
10927468,0.46213074365288925
7975900,0.5546514781037335
6267488,0.45682051230822024
2821040,0.5671307426950151
10049939,0.5053595726331366
211234,0.4445511517445222
11526808,0.47293464897305487
9925119,0.4899551858129974
11654689,0.6348977020473212
3335232,0.4525211984002285
9244461,0.40180421048564985
7596013,0.44434439921126867
10731791,0.4353640719907101
11216594,0.6259059562450322
4962084,0.5303902279763567
10526319,0.4950507106399091
9883755,0.451028938194817
11658191,0.4761426342891011
9985318,0.5040393117004548
2168610,0.43682500519428585
10057089,0.5098009673946459
6720959,0.49868711433457424
11100636,0.42623386662972707
1481583,0.46339015595490424
8325482,0.5292537839835278
8000639,0.5439990321108269
11166510,0.4788616820425982
660175,0.4788616820425982
9705281,0.47388073922310664
1527366,0.4738345583275639
3080896,0.7157962317452172
6410048,0.5861691596558104
4319308,0.5596980815205863
11154649,0.5184191900350823
8231065,0.540312175669552
10065793,0.4492226136097464
8352803,0.47606960897908895
9342292,0.43997132381165033
669764,0.4750467896512053
5074240,0.43721576684127494
6016327,0.473555333487589
2912025,0.4972215400393012
8189673,0.45278324665298936
9778191,0.43721576684127494
5267785,0.4538013538361592
8332311,0.47613306938507294
7523205,0.5822222641971636
5149791,0.4324704776574963
4835400,0.4172716286214288
6171210,0.48147030205680647
9746874,0.5208035054753682
6852237,0.5730359475636041
1673183,0.4985588939328232
8459468,0.5455635318514953
2122585,0.4632256289896693
3575709,0.5072285960112624
10553227,0.44133266996964343
5687682,0.5099995547450966
9423767,0.5163902594677369
6154124,0.45657663767190837
3501850,0.4732561396814068
8454477,0.5019578668712822
4885736,0.47151975254544887
11611982,0.4344640793397824
7764573,0.5449323928562978
8896878,0.46491799909153053
11049849,0.4886175901681518
7690317,0.46796337301172414
6114948,0.47049012140772006
4538469,0.5180099644092704
7089315,0.4385392203359692
8809526,0.49626390293813366
7712775,0.5329370508301033
5997371,0.5263865125077408
8761973,0.5198899498165115
10582872,0.44428760411828316
10232529,0.45935462010665595
3314871,0.4718709464405279
584308,0.4819944494755063
10446927,0.5330931095580548
7000240,0.5778811197505738
6456405,0.48444961792443453
3357202,0.48564114213949144
7613227,0.47049012140772006
5483594,0.46646400999080573
8983586,0.4934133554435774
8556878,0.5153197602109115
11322879,0.4621351308767421
6714644,0.42630035308946757
9082717,0.8275146310830479
8270750,0.5880490435614444
118261,0.46908123765879706
7186104,0.4154156505632516
5591326,0.4317882539118319
9020330,0.5441994746562614
5772818,0.4781129826159794
10047402,0.44045860523653935
4272367,0.5017934862455997
6206933,0.5026777096726543
4905548,0.4180646650920333
8346119,0.45672524587171637
10280578,0.4355388626573029
8325956,0.49283838061132607
3479866,0.5211571337705116
7189706,0.5319733425416687
8924442,0.4521378406507726
11459640,0.5012311778469891
7489991,0.573437998732493
6114789,0.5118869992980797
8760509,0.5040288563157334
6137722,0.5924805685639705
9388789,0.4799008901361748
10621009,0.47193177636560585
1593218,0.59009255912565
8237476,0.46491799909153053
874256,0.5458660865130112
7997081,0.5609132719276941
7336202,0.5012311778469891
7344451,0.4930579143032946
8380542,0.6753192494038783
4827280,0.4345719849792258
8538307,0.45940136182782954
11733198,0.45447298526783786
9450156,0.4099148770047444
5590694,0.4208764170448026
10061575,0.4427305855107433
7748748,0.637615304575711
8552097,0.6191966914842919
8551797,0.4872712554459433
5624217,0.5845334346632265
8786595,0.56890918552437
9446216,0.4044969959467416
6971407,0.4018494488250897
